"Address","Content Type","Status Code","Status","HTTP Version","Indexability","Indexability Status","Canonical Link Element 1","Meta Robots 1","X-Robots-Tag 1"
"https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/79288942228/1779279328752/template_theme-overrides.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/73070272305/1742178316839/template_slider.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/Pubnub.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hs/hsstatic/HubspotToolsMenu/static-1.640/js/index.js","application/javascript","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/hubfs/blog-home-img.webp","image/webp","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/79286377522/1742210702901/module_menu-section.min.js","application/javascript","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/73076382577/1742178318598/template_jquery-2.2.0.min.js","application/javascript","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/79287966637/1742210709720/module_lead-text.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/top-healthcare.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/testimonial06.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/79286758824/1742210705726/module_clients.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/186622679813/1743678246986/module_Testimonial_Home_Page.min.js","application/javascript","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hugo_timeline.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/79287966993/1779279327386/template_main.min.js","application/javascript","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/Atlys-Feb-20-2024-10-13-31-6281-AM.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/website-images/clients/logo1.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/gitex--dubai.webp","image/webp","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/79287953967/1779279328372/template_main.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/schedule-call.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/landing%20page/nikon.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/Google%20Partner.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/client-image.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/72436754588/1743160588654/module_landing_page_form_-module.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hubspot_partner-2.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/performer-winter.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/nmg-stories.jpg","image/jpeg","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/73073688966/1742178318191/template_slick.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/79287954262/1742210707596/module_heading.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/shopify-logo.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/client-image-2.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/79288047418/1779279326501/template__splide.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/73073648812/1742178317771/template_slick-theme.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/top-ai.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/79289129820/1742210719738/module_button-link.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/79286377522/1742210702901/module_menu-section.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/79685313959/1762326798465/module_stye-css.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/186148999078/1750675986466/module_Image_Gallery.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/79286477099/1742210704649/module_video-popup.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hs/hsstatic/content-cwv-embed/static-1.1293/embed.js","application/javascript","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/190317318914/1747658659583/module_Text_Button.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/79286301707/1779279327317/template_jquery.min.js","application/javascript","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/Semrush.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/mihir.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/Hugo.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hs/hsstatic/cos-i18n/static-1.53/bundles/project.js","application/javascript","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/hubfs/mohak.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/79286477099/1742210704649/module_video-popup.min.js","application/javascript","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/rgp-1.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/softwave-blog-banner.webp","image/webp","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/Microsoft.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/186622679813/1743678246986/module_Testimonial_Home_Page.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/73072873771/1742178317281/template_slick.min.js","application/javascript","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/essilor_luxottica.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/79288944054/1742210716053/module_toggles.min.js","application/javascript","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/mysqul.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/koora-break-banner.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hs/hsstatic/keyboard-accessible-menu-flyouts/static-1.17/bundles/project.js","application/javascript","200","OK","1.1","Indexable","","","",""
"https://nmgtechnologies.com/hubfs/spring-boot.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/186802171713/1743580555180/module_Technologies_Horizontal_Tab.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/150416641869/1740726814500/template_responsive-tabs.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/postgresql.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/clutch-global.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/softwave-banner-blog.jpg","image/jpeg","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/node.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/186573024789/1743482652225/module_service_Heading.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/template_assets/1/150409709072/1742178464140/template_responsivetabs.min.js","application/javascript","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/186677804294/1743580712411/module_Horizontal_Tab.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/oracle.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/mwc-blog.jpg","image/jpeg","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/ruby.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/django-1.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/79288944054/1742210716053/module_toggles.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/185747602065/1758604264313/module_Latest_blogs.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hub_generated/module_assets/1/186573024664/1743505293541/module_Card_Item.min.css","text/css","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/good-firms-logo-2.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/champion-badg.png","image/png","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/mongodb.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/css.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/wordpress-migration.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/angular.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/figma.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/react-native.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/python.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/net.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/custom-web-development.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/hugeicons_sketch.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/java.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
"https://nmgtechnologies.com/hubfs/plugin-development.svg","image/svg+xml","200","OK","1.1","Indexable","","","","all"
